"country_name","iso3","year","bond_spreads","bond_10y","vulnerability100","exposure100","readiness100","lnrgdp","growth","inflation_cpi","debt_gdp","OB_gdp","reserves","gee","rqe","tt","is_advanced","sensitivity","EcoReadiness100","readiness_delta100","vulnerability_delta100","capacity","governance100","social100"
"South Africa","ZAF","2019","6.294593","8.433293","39.71746177","43.0575886474","35.83296227","8.430254612","0.26","4.115","56.101","-1.506","1.201132056","0.1279711574","0.008505390957","112","0","23.0471427639103","39.034007418618700","-3.2363942578231900","-5.5843622716404100","54.8258416061661","47.936834105657802","20.5280452974734"
"South Africa","ZAF","2020","8.458456","9.352568","39.64806213","43.0575886474","35.55102495","8.366580512","-6.169","3.288","68.927","-5.536","1.278998369","0.04653452337","0.02049482241","123.6","0","23.3503185008416","38.176936245984300","-3.2207694441730800","-5.8471454797798500","54.2533508958645","47.691354302646403","20.7847842888777"
"South Africa","ZAF","2021","7.657304","9.097273","39.61591919","43.0575886474","36.10040539","8.414023607","4.859","4.553","68.819","-1.328","1.277135474","-0.07013037056","-0.09070863575","128.4","0","23.4392928151158","38.176936245984300","-3.1197186930259600","-5.5879220678434400","54.0273261225738","46.661107078354206","23.4631728478185"
"South Africa","ZAF","2022","7.152012","10.103869","39.5066723","43.0575886474","35.54815526","8.434396194","2.058","6.864","70.715","0.251","1.31560268","-0.1090276465","-0.1851257533","118.1","0","23.1372653136416","38.176936245984300","-4.1237181517341500","-5.4035801981983500","53.9960238393357","44.672715194982096","23.7948143246479"
"South Africa","ZAF","2023","6.338277","10.300292","39.46477499","43.0575886474","35.68257777","8.442424817","0.806","5.903","73.22","-0.686","1.346863735","-0.2569466829","-0.2236979455","113.8","0","23.1126118945911","38.176936245984300","-4.176679101562900","-5.3236982907691600","53.8858000100855","45.033768328892599","23.8370287482064"
"Spain","ESP","1995","4.71036","11.28868","31.12337923","36.1404607373","47.73698013","6.633809102","4.122","4.674","61.586","-2.383","5.330364451","","","","1","29.7449039200444","42.84796285882500","7.4161576778794400","-13.365125790967100","27.1983795100095","70.372362226801798","29.9906153101602"
"Spain","ESP","1996","2.299354","8.739069","31.21235714","36.1404607373","48.26091441","6.657732445","2.421","3.599","65.442","-1.352","8.179301387","1.620027184","1.184066415","","1","29.4907737200881","42.84796285882500","7.6384697299807300","-13.080125675594600","27.6138755119971","70.372362226801798","31.5624181566833"
"Spain","ESP","1997","0.041128","6.383468","31.14181554","36.1404607373","48.65697976","6.695659229","3.865","1.877","64.286","0.216","9.016667076","","","","1","29.5212642430091","42.84796285882500","7.6318692749568200","-12.888977572343400","27.3360189427186","70.6459354916487","32.4770409244282"
"Spain","ESP","1998","-0.43932","4.834488","31.20497865","36.1404607373","49.12996069","6.739376863","4.469","1.764","62.355","1.01","7.204604639","1.597302556","1.196217299","","1","29.8087609622234","42.84796285882500","7.5952429194612800","-12.494624212783900","27.1994904256432","70.919508756495503","33.6224104611035"
"Spain","ESP","1999","-0.891889","4.755012","31.15881661","36.1404607373","50.13858074","6.785737916","4.745","2.235","60.853","1.855","4.29313377","","","","1","29.9082223629047","42.84796285882500","8.2346671706663300","-12.300848464847100","26.9212296251826","71.896438201205697","35.6713411552118"
"Spain","ESP","2000","-0.493639","5.535116","31.10647415","36.1404607373","51.40356369","6.835031886","5.053","3.484","57.841","1.646","3.829361402","1.685757279","1.238091946","108.5458685","1","29.7827290759313","42.84796285882500","8.7930601656650600","-11.893983008133400","26.8897138191094","72.873367645915792","38.4893605752077"
"Spain","ESP","2001","0.105319","5.107591","31.02242656","36.1404607373","51.33191124","6.87347538","3.919","2.829","54.052","2.035","3.542945814","","","108.0827206","1","29.7105698802403","42.84796285882500","8.1278240755527100","-11.592264720125300","26.7392642651971","72.581500495154401","38.5662703538065"
"Spain","ESP","2002","0.356638","4.942682","31.15459406","36.1404607373","51.62326893","6.900657147","2.756","3.592","51.237","1.946","4.059056726","1.786120415","1.329032183","108.7845195","1","30.068193105856","42.84796285882500","7.8058591668898500","-11.061503110541100","26.7532665476843","72.289633344392996","39.7322105854888"
"Spain","ESP","2003","0.127169","4.127323","30.91798648","36.1404607373","51.49010861","6.929626354","2.939","3.102","47.687","1.638","2.622946572","1.816807151","1.304303527","108.3523664","1","29.8138017139677","42.84796285882500","7.3784662786348800","-11.106890984985200","26.2882902580224","70.355159089074007","41.2672038891113"
"Spain","ESP","2004","-0.172616","4.085","30.95322288","36.1404607373","51.45286384","6.960296494","3.115","3.051","45.333","1.656","1.874728614","1.33226645","1.306747794","107.0723038","1","29.807696962071","42.84796285882500","6.8659189901243500","-10.762758772754200","26.4031037695295","69.531344104000809","41.9792845710455"
"Spain","ESP","2005","-0.903118","3.381541","31.22326627","36.1404607373","52.34901347","6.995192732","3.551","3.38","42.395","2.716","1.578511193","1.501574278","1.30437541","106.1","1","30.1523723054667","43.252830586161300","7.1300484182263200","-10.08196983655400","26.8682387841311","70.628040576581398","43.1661692510684"
"Spain","ESP","2006","-0.998297","3.794315","31.12380513","36.1404607373","53.16193704","7.034831004","4.043","3.567","39.019","3.375","1.70320537","0.8301677704","1.176645756","105","1","29.9470645304574","47.890995351295400","6.5958412245373700","-9.3059400285221700","26.7565391673325","67.666766413155798","43.9280493607903"
"Spain","ESP","2007","-0.323914","4.30759","31.04860837","36.1404607373","53.40420482","7.069556051","3.534","2.842","35.698","2.954","1.618622952","0.9870381951","1.215253234","105.3","1","29.7630034360797","48.451332347693700","6.0700471442855100","-8.8819787118717100","26.7253782150897","66.915342680404805","44.8459394405606"
"Spain","ESP","2008","0.740969","4.388496","31.2808045","36.1404607373","53.62537797","7.077198431","0.767","4.13","39.609","-3.526","1.712613367","0.9125031829","1.254889965","101.9","1","30.0725883738498","48.195455948768300","5.940989841423600","-8.4221702456819100","27.1427150914317","67.374654444655405","45.3060235103899"
"Spain","ESP","2009","0.773732","4.018496","31.33440254","36.1404607373","52.75150797","7.038788805","-3.768","-0.24","53.079","-9.923","2.460633223","0.9416823387","1.187052488","106.9","1","30.3603779708366","47.628641130497400","5.5621087267608900","-8.690262043676200","27.0753245692735","65.797004132969903","44.8288786479048"
"Spain","ESP","2010","1.098407","4.290023","30.96382433","36.1404607373","51.96491037","7.039729585","0.094","2.043","60.266","-7.967","2.793131446","0.9429741502","1.15819037","103.3","1","29.9853283823544","44.001026079762900","4.9450060385233400","-9.1709938214765300","26.3109759024799","66.935358390619598","44.9583466378548"
"Spain","ESP","2011","2.689842","5.451619","30.86521609","36.1404607373","52.59810382","7.033309816","-0.64","3.053","69.528","-7.738","4.11940226","0.9724014997","1.060738206","99.1","1","30.0801114365051","44.415610718075800","5.4888284589687800","-9.2115204565351600","25.9019368308416","67.991375943456006","45.3873247834771"
"Spain","ESP","2012","4.102634","5.89178","30.72738971","36.1404607373","52.83224737","7.004240223","-2.865","2.434","89.56","-8.962","4.593552804","1.057162166","0.9471549392","97.8","1","30.0308191172963","46.381648482790200","5.7858080714137400","-9.3901835621796100","25.565620942736","66.606321422942102","45.508772191208"
"Spain","ESP","2013","2.192674","4.540947","30.41412359","36.1404607373","52.65901648","6.989864158","-1.427","1.529","100","-4.525","4.268291709","1.167685986","0.9326807261","98.3","1","29.5600967118647","47.184905996811800","5.2967321701740300","-9.4981841905252500","25.061553707357","65.252888500405007","45.5392549422685"
"Spain","ESP","2014","0.183116","2.712785","30.35416055","36.1404607373","53.26946896","7.004954582","1.52","-0.189","104.418","-3.09","4.574245655","1.173297644","0.7464540601","98","1","29.9807997072812","49.895900403580800","5.4142418127487500","-9.2377871016574300","24.3814785400084","63.668378961402702","46.2441275191879"
"Spain","ESP","2015","-0.386029","1.745891","30.4096109","36.1404607373","53.6631403","7.044759509","4.061","-0.631","102.442","-2.675","4.706338433","1.157250285","0.7914978862","100","1","30.0513819960966","51.612539710020900","5.1723360771786100","-8.76927961958500","24.5018872853068","63.153375572706004","46.2235056091281"
"Spain","ESP","2016","-0.444827","1.387143","30.44668771","36.1404607373","53.63711501","7.073495116","2.915","-0.335","101.967","-1.885","5.34116263","1.094865799","0.9964838028","101.9","1","30.0519369307033","49.503988438768100","4.1245094564692400","-8.0681412065106800","24.655274383188","64.899020778046904","46.5083358215076"
"Spain","ESP","2017","-0.760158","1.568934","30.38949744","36.1404607373","54.04562474","7.102044108","2.896","2.035","101.144","-0.866","5.714551468","1.001258492","0.9307612181","100.4","1","30.176229705841","52.496770769509700","3.5784832637439300","-7.5049851964104100","24.3235922710536","63.955952431897103","45.6841510082724"
"Spain","ESP","2018","-1.46862","1.44168","30.29015053","36.1404607373","53.52510297","7.125715822","2.395","1.736","99.718","-0.399","5.680018578","0.9692460299","0.938154161","98.2","1","30.0406076073179","51.942911713762500","2.5429519598758700","-7.269630983132600","24.1458534075947","64.376406244366407","44.2559909513368"
"Spain","ESP","2019","-1.474815","0.663885","30.32713894","36.1404607373","53.32338062","7.145137774","1.961","0.778","97.579","-1.001","5.893989656","0.9688087702","1.037264585","98.6","1","30.2268106687685","50.871901615881400","1.0369647240114700","-6.3850098723515200","24.0692774482424","65.30743100501229","43.7908092307213"
"Spain","ESP","2020","-0.49863","0.395482","29.98742076","36.1404607373","52.76475034","7.029277094","-10.94","-0.339","119.179","-7.999","7.198609162","0.853928566","0.7554491162","101","1","29.5361217922357","49.879503272204500","2.5061129131918900","-8.042567214470900","23.8415633342148","64.048520852482511","44.3662268855678"
"Spain","ESP","2021","-1.075473","0.364496","30.03033532","36.1404607373","53.06674931","7.093970081","6.683","3.009","115.594","-4.723","7.653583745","0.9078968763","0.7972889543","96.5","1","29.6174700195224","49.879503272204500","0.67244140241866600","-6.6116952161359400","23.8720483050171","64.610248373591702","44.7104962768055"
"Spain","ESP","2022","-0.708699","2.243158","30.59868289","36.1404607373","52.69222155","7.155726458","6.37","8.322","109.226","-2.489","7.250148472","0.9202303886","0.7970744371","93","1","30.1143516010517","49.879503272204500","-2.3823821963099600","-4.3014419617835600","25.1019923664114","63.401254538837101","44.795906847711"
"Spain","ESP","2023","-0.467841","3.494174","30.47359384","36.1404607373","52.49701221","7.180037886","2.461","3.402","105.074","-1.541","7.851642667","0.7520655394","0.693764329","95.5","1","29.810090123311","49.879503272204500","-3.7556534568394300","-3.6609167461988300","25.1019923664114","62.548159083191301","45.0633742656118"
"Sri Lanka","LKA","1995","","","48.13877018","49.9465542027","35.44400954","8.244370831","6.051","7.675","77.807","-2.431","0.05548804366","","","89.92788699","0","30.1643846302365","40.311871305514200","0.64466376059950600","0.061895765603481300","64.0239225948831","43.356931995248701","22.6632253287255"
"Sri Lanka","LKA","1996","","","48.0448932","49.9465542027","35.28108416","8.359145896","12.162","15.937","76.227","-1.687","0.04649002535","-0.1836292893","0.06472996622","90.83624949","0","29.9177515805844","40.311871305514200","0.42683852169391200","0.0036978126415898600","63.9232692874229","43.356931995248701","22.1744491716495"
"Sri Lanka","LKA","1997","","","47.8890616","49.9465542027","35.43094755","8.457098754","10.291","9.565","70.147","-0.638","0.04337629512","","","95.37806196","0","29.6207736022177","40.311871305514200","0.48092035576137200","-0.089886008776396400","63.7124536540618","43.901283597069401","22.0796877496775"
"Sri Lanka","LKA","1998","","","47.67531841","49.9465542027","35.46077254","8.440503705","-1.646","9.371","74.243","-2.378","0.04314065897","-0.462085247","0.1552830338","","0","29.3502462204726","40.311871305514200","0.44688943414611900","-0.26212969589011800","63.2951948596068","44.445635198890002","21.6248111069954"
"Sri Lanka","LKA","1999","","","47.43131189","49.9465542027","35.1696415","8.468889529","2.879","4.692","77.695","-0.993","0.03471141896","","","","0","29.0356325851405","40.311871305514200","0.09053106812453300","-0.46374542218468600","62.8103614334103","43.449165001561305","21.7478882048928"
"Sri Lanka","LKA","2000","","","47.32791715","49.9465542027","34.64695236","8.549709945","8.418","6.176","79.202","-3.151","0.02190317942","-0.3423745632","0.1587482691","90.83624949","0","28.69809595502","40.311871305514200","-0.54612453136371800","-0.49307414836424200","62.8811111119169","42.452694804232401","21.1762909777672"
"Sri Lanka","LKA","2001","","","47.43633923","49.9465542027","35.56459278","8.530038338","-1.948","14.158","84.364","-3.004","0.02680253417","","","92.62573205","0","28.3744542598997","40.311871305514200","0.3885887470911900","-0.39574760396017800","63.5391178940892","45.181298491326203","21.2006085404697"
"Sri Lanka","LKA","2002","","","46.67110336","49.9465542027","36.39169495","8.566626768","3.727","9.551","96.301","-0.884","0.03245826613","-0.07271625847","0.1247692257","91.98124132","0","28.2680392187775","40.311871305514200","1.1320181152834200","-1.1066051019382200","61.2525807543783","47.909902178419799","20.9533113624866"
"Sri Lanka","LKA","2003","","","47.05816086","49.9465542027","35.89512323","8.624332584","5.94","8.969","86.45","-0.349","0.04193340629","-0.2711508274","0.03473076224","110.9533005","0","27.6871229537466","40.311871305514200","0.49427977213007400","-0.6278043832274200","62.9707437549193","46.445341698582801","20.9281567008295"
"Sri Lanka","LKA","2004","","","46.94030048","49.9465542027","35.69894713","8.677352469","5.445","9.014","86.499","-1.48","0.03757132167","-0.4398860037","-0.08336111903","108.1873574","0","27.4080927205165","40.311871305514200","0.14034892037022600","-0.64314105196447400","63.0552799203144","45.5335217885413","21.251448281886"
